scene_id,im_id,obj_id,score,R,t,time
1,457,1,1.0,0.5897170305252075 0.7965518832206726 -0.13318748772144318 0.7952560186386108 -0.6014801263809204 -0.07608902454376221 -0.140718474984169 -0.06104716286063194 -0.9881657361984253,-23.999717712402344 9.767836570739746 99.08790588378906,0.11365524300490507
1,460,1,1.0,0.5896409749984741 0.8022686243057251 -0.09321284294128418 0.7932469844818115 -0.5969548225402832 -0.12001723796129227 -0.15192991495132446 -0.003173739882186055 -0.9883862137794495,-24.54386329650879 9.95179557800293 99.68898010253906,0.1136171029880643
1,463,1,1.0,0.5879383087158203 0.8057256937026978 -0.07165620476007462 0.7948207259178162 -0.5918886661529541 -0.133894681930542 -0.15029489994049072 0.02176797017455101 -0.9884015321731567,-24.937589645385742 9.544393539428711 99.6587905883789,0.1137308229750488
1,465,1,1.0,0.5888513922691345 0.8054054975509644 -0.06764645874500275 0.79388827085495 -0.5920679569244385 -0.13855330646038055 -0.15164290368556976 0.02788356877863407 -0.9880419373512268,-25.235942840576172 9.289756774902344 99.72711944580078,0.1138701809628401
1,467,1,1.0,0.5878170132637024 0.8065170049667358 -0.06325595825910568 0.7942706942558289 -0.590201735496521 -0.1442074328660965 -0.1536395400762558 0.03452523052692413 -0.9875235557556152,-25.536283493041992 8.643000602722168 101.0251235961914,0.1141997309983708
1,469,1,1.0,0.5860001444816589 0.8088589310646057 -0.04848723113536835 0.7972119450569153 -0.5862099528312683 -0.14426036179065704 -0.14510998129844666 0.04588199034333229 -0.9883511662483215,-25.66454315185547 8.189815521240234 100.93546295166016,0.1142105320119299
1,471,1,1.0,0.5869323015213013 0.8082524538040161 -0.047313328832387924 0.7967263460159302 -0.5869805812835693 -0.143808975815773 -0.14400596916675568 0.04671035334467888 -0.9884738326072693,-25.930017471313477 7.814563751220703 102.03599548339844,0.11419826899655164
1,474,1,1.0,0.5861828327178955 0.8093960881233215 -0.03560442849993706 0.79819256067276 -0.5844839811325073 -0.14583264291286469 -0.13884660601615906 0.05706539750099182 -0.9886683821678162,-26.51284408569336 6.949605941772461 101.58721923828125,0.1138052609981969
1,475,1,1.0,0.5866947770118713 0.8084063529968262 -0.04762659966945648 0.7962127923965454 -0.5865780115127563 -0.14822711050510406 -0.14776447415351868 0.04904315993189812 -0.9878058433532715,-26.685958862304688 6.907212734222412 101.45234680175781,0.11357124795322307
1,476,1,1.0,0.5863812565803528 0.8090842962265015 -0.03923574462532997 0.7975191473960876 -0.5851251482963562 -0.1469413787126541 -0.14184580743312836 0.05487240105867386 -0.9883667230606079,-26.898902893066406 6.908072471618652 101.4230728149414,0.1142394140129909
1,478,1,1.0,0.5819607973098755 0.8132094740867615 0.003459999803453684 0.8011175394058228 -0.5725658535957336 -0.17429566383361816 -0.13975778222084045 0.10420509427785873 -0.984687328338623,-25.875537872314453 5.417901992797852 102.06517028808594,0.11487225596792996
1,480,1,1.0,0.5857439041137695 0.8088979125022888 0.05087564140558243 0.7981553673744202 -0.5647755861282349 -0.20970593392848969 -0.14089734852313995 0.16344064474105835 -0.9764400720596313,-24.803861618041992 4.358772277832031 102.02106475830078,0.11445594604592771
1,481,1,1.0,0.5790859460830688 0.8130229115486145 0.060442619025707245 0.8017398118972778 -0.5544614195823669 -0.22312746942043304 -0.14789465069770813 0.1776692420244217 -0.9729135632514954,-24.28285789489746 3.6638591289520264 102.14287567138672,0.1141828099731356
1,482,1,1.0,0.5746740698814392 0.8163098096847534 0.05820583924651146 0.8047672510147095 -0.550762951374054 -0.2213817834854126 -0.14865849912166595 0.1740645170211792 -0.973448634147644,-23.59733009338379 2.9835431575775146 100.5826416015625,0.11405141700524837
1,483,1,1.0,0.5742813348770142 0.8163490891456604 0.061442747712135315 0.8056020140647888 -0.5501781702041626 -0.21979428827762604 -0.14562439918518066 0.1757221519947052 -0.973609447479248,-23.801218032836914 2.886888027191162 99.9790267944336,0.1137518220290076
1,484,1,1.0,0.5753515362739563 0.8161591291427612 0.05343063548207283 0.8047463893890381 -0.5532137155532837 -0.21526236832141876 -0.1461298018693924 0.16684962809085846 -0.975093424320221,-24.875511169433594 3.2050423622131348 99.27579498291016,0.1134455650113523
1,485,1,1.0,0.5800966024398804 0.812663733959198 0.055367253720760345 0.8007351160049438 -0.5564761757850647 -0.22171486914157867 -0.14936909079551697 0.17295053601264954 -0.9735383987426758,-25.74135971069336 3.620041847229004 98.17255401611328,0.1140267710085027
1,486,1,1.0,0.5826693773269653 0.8108260035514832 0.05529578775167465 0.8021239042282104 -0.5628018379211426 -0.19962820410728455 -0.13074319064617157 0.16067130863666534 -0.9783101677894592,-27.97821617126465 4.891780376434326 96.62252044677734,0.11412424200680107
1,487,1,1.0,0.5820798277854919 0.8116139769554138 0.04965619370341301 0.8020332455635071 -0.5630083680152893 -0.19940941035747528 -0.13388662040233612 0.1558980941772461 -0.9786573052406311,-27.902490615844727 5.098836898803711 96.89115142822266,0.11573646601173096
1,488,1,1.0,0.5779356956481934 0.8149853944778442 0.04229782894253731 0.8042630553245544 -0.5600108504295349 -0.19886864721775055 -0.13838781416416168 0.14895187318325043 -0.979112982749939,-27.167524337768555 4.84377384185791 97.62923431396484,0.11401331601664424
1,489,1,1.0,0.5768754482269287 0.8157248497009277 0.04251500964164734 0.8049553036689758 -0.5588735342025757 -0.19926667213439941 -0.13878628611564636 0.14917472004890442 -0.9790225028991699,-26.300302505493164 4.385852336883545 97.92948150634766,0.1143124399764929
1,491,1,1.0,0.5739909410476685 0.817907989025116 0.03950849547982216 0.8073194622993469 -0.5571689009666443 -0.19441747665405273 -0.13700267672538757 0.14348983764648438 -0.9801229238510132,-25.710681915283203 4.207712173461914 98.9370346069336,0.1137705160304904
1,492,1,1.0,0.5753663778305054 0.8169859051704407 0.038570184260606766 0.8060251474380493 -0.5583797097206116 -0.19630485773086548 -0.13884149491786957 0.14403575658798218 -0.9797841310501099,-25.568002700805664 4.156494617462158 98.8807144165039,0.11361609098967165
1,493,1,1.0,0.5749677419662476 0.8173590898513794 0.03655673936009407 0.8065295219421387 -0.5587051510810852 -0.1932840347290039 -0.1375580132007599 0.14061619341373444 -0.980461597442627,-25.74324607849121 4.219996929168701 99.23511505126953,0.11392120501259342
1,494,1,1.0,0.5749732255935669 0.8173694014549255 0.03623470664024353 0.8059976100921631 -0.5582501292228699 -0.19678552448749542 -0.1406184434890747 0.14235149323940277 -0.9797767996788025,-26.004602432250977 4.414860725402832 99.60333251953125,0.11382774399826304
1,495,1,1.0,0.5749907493591309 0.8174359798431396 0.034410737454891205 0.8057001233100891 -0.5584208965301514 -0.1975182145833969 -0.14224280416965485 0.1412958800792694 -0.9796950817108154,-26.361248016357422 4.676164150238037 99.5790786743164,0.1142158110102173
1,496,1,1.0,0.5751568675041199 0.8168968558311462 0.0432916060090065 0.806560218334198 -0.5574528574943542 -0.19674088060855865 -0.13658396899700165 0.1480741649866104 -0.9794992804527283,-26.849262237548828 5.007263660430908 99.49935913085938,0.11425506398663857
1,497,1,1.0,0.5758192539215088 0.8163885474205017 0.044069502502679825 0.8065457940101624 -0.5583993792533875 -0.19409823417663574 -0.13385118544101715 0.1473095864057541 -0.9799917340278625,-26.779949188232422 4.782270431518555 98.3095932006836,0.11419774800888263
1,498,1,1.0,0.5800569653511047 0.8133465647697449 0.04473543167114258 0.8030314445495605 -0.5617600083351135 -0.1989123523235321 -0.1366540789604187 0.1513044536113739 -0.9789958000183105,-26.67207145690918 4.537650108337402 97.74006652832031,0.11366247699479573
1,499,1,1.0,0.5817894339561462 0.8122215867042542 0.042629439383745193 0.8016013503074646 -0.5637324452400208 -0.19910073280334473 -0.13768230378627777 0.15000653266906738 -0.979051411151886,-26.595972061157227 4.562274932861328 97.62100219726562,0.11355722296284512
1,500,1,1.0,0.5713027715682983 0.8173170685768127 0.0748734399676323 0.8109580874443054 -0.5480980277061462 -0.2047819346189499 -0.1263337880373001 0.17771169543266296 -0.9759397506713867,-25.66779327392578 4.084588527679443 97.5723876953125,0.11458968201768585
1,501,1,1.0,0.562441885471344 0.8236774206161499 0.07221274077892303 0.8169479966163635 -0.5401247143745422 -0.20214194059371948 -0.1274958699941635 0.17268714308738708 -0.9766902327537537,-25.59450912475586 3.83866286277771 98.541015625,0.1138213410100434
1,506,1,1.0,0.5682864785194397 0.807300865650177 0.15910884737968445 0.8091775178909302 -0.51323002576828 -0.28605350852012634 -0.14927180111408234 0.291307657957077 -0.944911539554596,-24.34967613220215 3.0167574882507324 94.93333435058594,0.11362477699876763
1,508,1,1.0,0.5668819546699524 0.8073537945747375 0.16378268599510193 0.8099474906921387 -0.5099190473556519 -0.2897716760635376 -0.15043236315250397 0.2969217300415039 -0.9429781436920166,-24.039121627807617 2.8141837120056152 94.66596221923828,0.11505307998741046
1,509,1,1.0,0.5675862431526184 0.8065604567527771 0.16524513065814972 0.8104760646820068 -0.5120608806610107 -0.2844681441783905 -0.14482520520687103 0.2953874468803406 -0.9443367123603821,-23.924779891967773 2.61647629737854 93.73844146728516,0.11387443899875507
1,510,1,1.0,0.5670774579048157 0.8082201480865479 0.15875571966171265 0.8100311756134033 -0.512310802936554 -0.2852841913700104 -0.1492401510477066 0.29037532210350037 -0.945203423500061,-23.881059646606445 2.552494525909424 93.29336547851562,0.11391808001790196
1,511,1,1.0,0.5700647234916687 0.8079016208648682 0.14940287172794342 0.8085123896598816 -0.5193035006523132 -0.2768239676952362 -0.14606104791164398 0.27860164642333984 -0.9492351412773132,-24.639202117919922 3.1838607788085938 93.53810119628906,0.1140318310004659
1,513,1,1.0,0.5681730508804321 0.8147314786911011 0.11572408676147461 0.8100506663322449 -0.5289739966392517 -0.25299111008644104 -0.14490480720996857 0.2374850958585739 -0.960522472858429,-24.59117317199707 3.1669139862060547 93.3368148803711,0.11393593198736199
1,515,1,1.0,0.5699825286865234 0.8162869215011597 0.09378433227539062 0.8097620010375977 -0.5387086868286133 -0.23254774510860443 -0.13930323719978333 0.20849114656448364 -0.9680526852607727,-24.639301300048828 3.155784845352173 92.63099670410156,0.11398514499305748
1,516,1,1.0,0.5686299204826355 0.8176577091217041 0.08997723460197449 0.8113856315612793 -0.539522111415863 -0.22487615048885345 -0.13532701134681702 0.20087753236293793 -0.970224142074585,-24.507463455200195 3.0232276916503906 92.1378173828125,0.11424537599086762
1,517,1,1.0,0.5699447393417358 0.8182730078697205 0.07478225976228714 0.8103830218315125 -0.5447321534156799 -0.21574589610099792 -0.1358027309179306 0.18356551229953766 -0.9735817313194275,-24.32855224609375 3.0967087745666504 92.23735046386719,0.11533914002357051
1,519,1,1.0,0.571873664855957 0.8184933066368103 0.055038630962371826 0.8096779584884644 -0.5523854494094849 -0.19822193682193756 -0.1318407654762268 0.15792149305343628 -0.9786107540130615,-24.416481018066406 3.179689884185791 91.6687240600586,0.1153100669849664
1,520,1,1.0,0.5676718354225159 0.8227089047431946 0.029979540035128593 0.8127323389053345 -0.5542405843734741 -0.17967601120471954 -0.13120515644550323 0.12636235356330872 -0.9832689762115479,-23.957468032836914 2.7625691890716553 90.50544738769531,0.11374800599296578
1,521,1,1.0,0.5677434206008911 0.8227086067199707 0.028597787022590637 0.8128989338874817 -0.5548167824745178 -0.17712615430355072 -0.12985669076442719 0.123809315264225 -0.9837725758552551,-23.934370040893555 2.754836082458496 90.42828369140625,0.11420666402555071
1,524,1,1.0,0.5724711418151855 0.8197646141052246 -0.016210170462727547 0.808612048625946 -0.5677350759506226 -0.15434841811656952 -0.13573245704174042 0.07525228708982468 -0.987883448600769,-25.224437713623047 4.03592586517334 92.14812469482422,0.11582341603352689
1,525,1,1.0,0.5723816156387329 0.8195388913154602 -0.027116695418953896 0.8094454407691956 -0.569999635219574 -0.14106214046478271 -0.13106241822242737 0.05879189446568489 -0.9896292686462402,-25.622011184692383 4.207225799560547 92.48699188232422,0.11402139200945385
1,526,1,1.0,0.5759038925170898 0.8159075975418091 -0.05127774551510811 0.8074650168418884 -0.5775084495544434 -0.12035031616687775 -0.12780804932117462 0.027905216440558434 -0.991406261920929,-26.13461685180664 4.559422016143799 92.77301788330078,0.11566581401857548
1,533,1,1.0,0.5735061764717102 0.7961187958717346 -0.19309459626674652 0.8107559084892273 -0.5853594541549683 -0.005396862514317036 -0.1173262745141983 -0.15345744788646698 -0.98116534948349,-26.505327224731445 4.739928245544434 94.20352172851562,0.11469493797048927
1,534,1,1.0,0.5741291046142578 0.789498507976532 -0.2169511765241623 0.8096362948417664 -0.5868920087814331 0.006846644449979067 -0.12192150205373764 -0.1795824021100998 -0.9761584401130676,-26.826799392700195 4.997360706329346 94.46747589111328,0.11412618398899213
1,535,1,1.0,0.57266765832901 0.782782793045044 -0.24352188408374786 0.8102717995643616 -0.5855998992919922 0.023073725402355194 -0.1245446428656578 -0.21053250133991241 -0.969620943069458,-26.72272300720215 5.048459529876709 96.23977661132812,0.11340494101168588
1,536,1,1.0,0.571489691734314 0.7813857197761536 -0.2506706416606903 0.8114317655563354 -0.5836449265480042 0.03061000071465969 -0.12238442152738571 -0.220895454287529 -0.9675883650779724,-26.80797576904297 5.1108622550964355 97.22933197021484,0.11439911997294985
1,537,1,1.0,0.5706089735031128 0.782626211643219 -0.2488003820180893 0.8122172951698303 -0.5825708508491516 0.030238350853323936 -0.12127850949764252 -0.21933424472808838 -0.9680826663970947,-26.62050437927246 4.978394985198975 97.5107421875,0.11372719599748962
1,538,1,1.0,0.5674939155578613 0.7770322561264038 -0.2723448574542999 0.814644455909729 -0.5779182314872742 0.04863224923610687 -0.1196042075753212 -0.24946272373199463 -0.9609699249267578,-26.29888153076172 4.760302543640137 97.86320495605469,0.11442680202308111
1,539,1,1.0,0.5685814619064331 0.7734721302986145 -0.28009989857673645 0.8137022852897644 -0.5788262486457825 0.05337373912334442 -0.12084609270095825 -0.25826525688171387 -0.9584858417510986,-25.94699478149414 4.568400859832764 98.18286895751953,0.11393391998135485
1,540,1,1.0,0.5622778534889221 0.7700756192207336 -0.30137547850608826 0.818264365196228 -0.5707862973213196 0.0681651309132576 -0.11952871084213257 -0.28493255376815796 -0.9510658383369446,-25.23358154296875 4.187406539916992 98.99288177490234,0.11369540803716519
1,541,1,1.0,0.5615549683570862 0.7660946249961853 -0.3126579523086548 0.8200222253799438 -0.5657424330711365 0.08659691363573074 -0.11054248362779617 -0.3050153851509094 -0.9459100961685181,-24.758434295654297 3.8554394245147705 98.75625610351562,0.11416181100648828
1,542,1,1.0,0.559969961643219 0.763554036617279 -0.32158806920051575 0.8213186860084534 -0.5626252293586731 0.0942789763212204 -0.10894649475812912 -0.3169197142124176 -0.9421743750572205,-24.408212661743164 3.5117928981781006 98.49888610839844,0.11464239100459964
1,543,1,1.0,0.5596397519111633 0.7612773776054382 -0.3275059163570404 0.821511447429657 -0.5616713166236877 0.09820522367954254 -0.10918925702571869 -0.32400941848754883 -0.9397315979003906,-24.154020309448242 3.339536190032959 98.30133056640625,0.11346565299900249
1,544,1,1.0,0.5602402687072754 0.7532723546028137 -0.3445453345775604 0.8207754492759705 -0.5608778595924377 0.10836771130561829 -0.11161743849515915 -0.3435062766075134 -0.9324939250946045,-24.3988094329834 3.7804946899414062 99.02827453613281,0.11426155696390197
1,545,1,1.0,0.5598292946815491 0.7526621222496033 -0.34654155373573303 0.821114182472229 -0.5600389242172241 0.11012755334377289 -0.11118792742490768 -0.3462028205394745 -0.9315475821495056,-24.640092849731445 4.051750183105469 99.05652618408203,0.11387549101491459
1,546,1,1.0,0.5596377849578857 0.749869167804718 -0.35284802317619324 0.8214847445487976 -0.5581519603729248 0.11674416065216064 -0.10939996689558029 -0.35519370436668396 -0.9283690452575684,-25.080766677856445 4.435483932495117 99.4456558227539,0.11378904195735232
1,547,1,1.0,0.5593304634094238 0.7434801459312439 -0.36658775806427 0.8215724229812622 -0.5560504198074341 0.12580356001853943 -0.11030882596969604 -0.37154421210289 -0.9218388795852661,-25.470928192138672 4.78612756729126 99.7236557006836,0.11364518501213752
1,548,1,1.0,0.5663623213768005 0.7430942058563232 -0.35643333196640015 0.8171219825744629 -0.5626825094223022 0.12529966235160828 -0.10744935274124146 -0.3622145652770996 -0.9258808493614197,-25.49763298034668 4.829973220825195 98.93534088134766,0.11353631398524158
1,550,1,1.0,0.46208512783050537 0.7836399674415588 -0.4151935577392578 0.8807058930397034 -0.4604431390762329 0.11112750321626663 -0.10408908128738403 -0.4170137643814087 -0.9029201865196228,-25.842853546142578 4.614964485168457 102.8689193725586,0.11326938899001107
1,557,1,1.0,0.49997469782829285 0.8102529048919678 -0.30580317974090576 0.8594697117805481 -0.5076322555541992 0.06017792224884033 -0.10647622495889664 -0.2929159700870514 -0.950191080570221,-19.670608520507812 -1.5832244157791138 97.98711395263672,0.11361471900600009
1,558,1,1.0,0.520732045173645 0.8009254336357117 -0.2955617308616638 0.8496691584587097 -0.5198981165885925 0.08813861012458801 -0.08306950330734253 -0.29702627658843994 -0.9512491822242737,-20.45233917236328 -1.305832028388977 95.76691436767578,0.11405189698562027
1,561,1,1.0,0.5331096649169922 0.7798789739608765 -0.32799845933914185 0.8410449028015137 -0.5306028723716736 0.1053759977221489 -0.09185642004013062 -0.33203837275505066 -0.9387826919555664,-21.577905654907227 -1.438703179359436 94.61616516113281,0.11443561800988392
1,562,1,1.0,0.5331458449363708 0.7801011800765991 -0.32741063833236694 0.8406755328178406 -0.5319401025772095 0.10151027143001556 -0.0949745923280716 -0.32936590909957886 -0.9394135475158691,-21.824182510375977 -1.4812194108963013 94.81256866455078,0.11457242100150325
1,563,1,1.0,0.5328904390335083 0.7792162299156189 -0.3299240171909332 0.8409263491630554 -0.5310649871826172 0.10398512333631516 -0.09418416023254395 -0.3328544795513153 -0.938262939453125,-22.587478637695312 -1.211913824081421 94.19438934326172,0.11366282696835697
1,564,1,1.0,0.5347493290901184 0.7700585126876831 -0.34792667627334595 0.8406318426132202 -0.5266547799110413 0.12638390064239502 -0.0859142318367958 -0.3600619435310364 -0.9289640188217163,-23.099332809448242 -1.0440696477890015 93.25128936767578,0.11380039201467299
1,565,1,1.0,0.5356737971305847 0.7659727334976196 -0.35544252395629883 0.8399452567100525 -0.5266291499137878 0.13097219169139862 -0.08686529844999313 -0.36871060729026794 -0.9254765510559082,-23.402015686035156 -0.8686375021934509 92.32598876953125,0.11418356198701077
1,566,1,1.0,0.5364455580711365 0.765903890132904 -0.3544255495071411 0.8397070169448853 -0.5263916254043579 0.13343212008476257 -0.0843704491853714 -0.3691927194595337 -0.9255152940750122,-23.735240936279297 -0.6110624670982361 92.31986999511719,0.11344148800126277
1,568,1,1.0,0.5376043319702148 0.7618657350540161 -0.36130625009536743 0.8389440178871155 -0.5262830853462219 0.13856086134910583 -0.0845845639705658 -0.377606600522995 -0.9220947623252869,-24.16373634338379 -0.06202773377299309 92.93429565429688,0.11328350498806686
1,569,1,1.0,0.5388424396514893 0.7646536827087402 -0.3534877598285675 0.8379725813865662 -0.5295299291610718 0.13190895318984985 -0.08631771057844162 -0.3672912120819092 -0.9260920286178589,-24.500104904174805 0.0930219441652298 92.3824234008789,0.11389787299558521
1,570,1,1.0,0.5409567356109619 0.7752653360366821 -0.32608217000961304 0.8363370895385742 -0.5368385910987854 0.11110641062259674 -0.08891654759645462 -0.3328183889389038 -0.9387895464897156,-25.420137405395508 0.7356590628623962 93.03609466552734,0.11436161101446488
1,571,1,1.0,0.543856680393219 0.7757490873336792 -0.32005172967910767 0.8338804841041565 -0.5423620343208313 0.10240393877029419 -0.09414417296648026 -0.32257795333862305 -0.9418493509292603,-26.035125732421875 1.331495761871338 93.49172973632812,0.11393831797759049
1,572,1,1.0,0.5462464094161987 0.777165949344635 -0.31245508790016174 0.8324159383773804 -0.5452026724815369 0.09918656200170517 -0.09326689690351486 -0.3142728805541992 -0.9447401762008667,-26.643583297729492 1.9101754426956177 94.07177734375,0.11382795299286955
1,573,1,1.0,0.5504359602928162 0.7832980155944824 -0.288902223110199 0.8293362855911255 -0.5528044700622559 0.08129337430000305 -0.09602950513362885 -0.2843438982963562 -0.9539008736610413,-27.484033584594727 2.9423882961273193 95.30073547363281,0.11518705801572651
1,575,1,1.0,0.5683156847953796 0.8176630735397339 -0.09189359843730927 0.8142175078392029 -0.5749607086181641 -0.08043647557497025 -0.11860513687133789 -0.029108060523867607 -0.9925147891044617,-27.892230987548828 5.904329299926758 93.9175796508789,0.11381512000807562
1,576,1,1.0,0.5657585263252258 0.8210190534591675 -0.07645326852798462 0.8155760765075684 -0.5708341598510742 -0.09478449821472168 -0.12146201729774475 -0.008728308603167534 -0.9925577044487,-27.60136604309082 5.922451019287109 93.58850860595703,0.11511421400937252
1,577,1,1.0,0.5635474920272827 0.824307382106781 -0.054144054651260376 0.8166068196296692 -0.5657840967178345 -0.1141999289393425 -0.12476968765258789 0.020142676308751106 -0.9919813275337219,-26.836044311523438 5.736357688903809 92.8160171508789,0.11371556502999738
1,578,1,1.0,0.5629176497459412 0.8258588910102844 -0.032876044511795044 0.8159248232841492 -0.5616130232810974 -0.13732273876667023 -0.13187283277511597 0.050477005541324615 -0.9899805784225464,-26.511436462402344 5.850015163421631 92.90498352050781,0.11398569496814162
1,579,1,1.0,0.5617868304252625 0.827267050743103 0.004970301873981953 0.8159610033035278 -0.5530984997749329 -0.1681949496269226 -0.13639308512210846 0.09854529798030853 -0.9857411980628967,-25.949665069580078 6.208898067474365 92.18840789794922,0.114496912015602
1,580,1,1.0,0.5605689287185669 0.8280647993087769 0.008433463983237743 0.8156347870826721 -0.5503360629081726 -0.1785217970609665 -0.14318639039993286 0.10695241391658783 -0.9838997721672058,-25.6987247467041 6.3352580070495605 91.83473205566406,0.11457142998697237
1,584,1,1.0,0.555216372013092 0.8247054815292358 0.107683464884758 0.8202430009841919 -0.5215334296226501 -0.23495601117610931 -0.13760897517204285 0.21877804398536682 -0.9660227298736572,-24.61750602722168 6.442276477813721 91.99813842773438,0.11430174996494316
1,587,1,1.0,0.5550423264503479 0.8169198036193848 0.15674802660942078 0.8172116875648499 -0.5003612041473389 -0.2860134541988373 -0.1552194207906723 0.2868458926677704 -0.9453181028366089,-23.79536247253418 6.35087776184082 92.19883728027344,0.11390321299550124
1,588,1,1.0,0.5536704659461975 0.8128635883331299 0.18083684146404266 0.8190478086471558 -0.49236181378364563 -0.29451754689216614 -0.15036539733409882 0.3111796975135803 -0.938380241394043,-23.4881591796875 6.2203145027160645 92.31732177734375,0.1133827600220684
1,589,1,1.0,0.5517683029174805 0.8116387724876404 0.19181789457798004 0.8202664852142334 -0.486571729183197 -0.3006838262081146 -0.1507135033607483 0.32324957847595215 -0.9342350363731384,-23.07244873046875 6.015589237213135 92.49249267578125,0.11414047100115568
1,591,1,1.0,0.5493065118789673 0.8071103692054749 0.2164144366979599 0.82179194688797 -0.47486191987991333 -0.3149034082889557 -0.1513948291540146 0.35082611441612244 -0.9241215586662292,-22.041406631469727 5.49959659576416 92.15735626220703,0.11370587598648854
1,592,1,1.0,0.5506748557090759 0.8039330244064331 0.2246078997850418 0.8216352462768555 -0.4745939373970032 -0.3157149851322174 -0.14721615612506866 0.3584020733833313 -0.9218868017196655,-21.82719612121582 5.405373573303223 92.28092956542969,0.11375655201263726
1,593,1,1.0,0.5503817796707153 0.799691379070282 0.23994506895542145 0.8218457698822021 -0.4682657718658447 -0.32449451088905334 -0.14713740348815918 0.3757937252521515 -0.9149479269981384,-21.582958221435547 5.329779624938965 92.5182113647461,0.11420597202377394
1,594,1,1.0,0.5526607632637024 0.791768491268158 0.26013240218162537 0.820570707321167 -0.46239277720451355 -0.3359415829181671 -0.14570461213588715 0.3991187810897827 -0.9052483439445496,-21.192380905151367 5.26101541519165 92.50090026855469,0.11383231097133831
1,595,1,1.0,0.5564178824424744 0.7684768438339233 0.3159787952899933 0.8201353549957275 -0.446923166513443 -0.3572641909122467 -0.13333097100257874 0.45793357491493225 -0.8789310455322266,-20.09524917602539 4.98804235458374 91.04196166992188,0.11335437598754652
1,596,1,1.0,0.5558748841285706 0.7663503289222717 0.3220408260822296 0.8204663395881653 -0.44356226921081543 -0.3606764078140259 -0.13355931639671326 0.4647146165370941 -0.8753297924995422,-19.796762466430664 4.8890862464904785 90.95335388183594,0.113306056993315
1,598,1,1.0,0.5547148585319519 0.7552148103713989 0.3492019772529602 0.8222416043281555 -0.43334445357322693 -0.36895978450775146 -0.12731918692588806 0.4917958974838257 -0.8613516688346863,-19.525623321533203 4.73444128036499 89.52167510986328,0.11385525401565247
1,599,1,1.0,0.5549842715263367 0.7527320384979248 0.3541002571582794 0.8222231864929199 -0.431766152381897 -0.37084630131721497 -0.12625937163829803 0.4969632923603058 -0.8585371971130371,-19.400131225585938 4.6098103523254395 89.52278137207031,0.11377730898093433
1,600,1,1.0,0.5562278032302856 0.7452502250671387 0.3677128255367279 0.8211000561714172 -0.4246557950973511 -0.3813950717449188 -0.12808334827423096 0.5140715837478638 -0.8481304049491882,-19.24054718017578 4.526435852050781 89.0152359008789,0.11367167397984304
1,601,1,1.0,0.5562933683395386 0.7435778379440308 0.37098467350006104 0.821131706237793 -0.4233269989490509 -0.3828015625476837 -0.1275949478149414 0.5175772309303284 -0.8460692763328552,-18.1950626373291 3.618410348892212 89.03052520751953,0.11372977200662718
1,602,1,1.0,0.5545961260795593 0.7354291677474976 0.38931623101234436 0.8231338262557983 -0.4162887632846832 -0.38620516657829285 -0.12195857614278793 0.5346472263336182 -0.8362287282943726,-16.7563533782959 2.788633108139038 89.60993957519531,0.11437317198724486
1,603,1,1.0,0.5572355389595032 0.7329919338226318 0.39014288783073425 0.8216087222099304 -0.41870272159576416 -0.38684260845184326 -0.12019859999418259 0.5361072421073914 -0.8355485796928406,-18.64261817932129 3.4045605659484863 88.40833282470703,0.11393399902735837
1,605,1,1.0,0.5556436777114868 0.7476748824119568 0.3636513948440552 0.8240586519241333 -0.43717509508132935 -0.3602850139141083 -0.11039672791957855 0.4998601973056793 -0.8590415120124817,-18.966379165649414 2.442438840866089 81.78474426269531,0.11392679597483948
1,606,1,1.0,0.5552823543548584 0.7667757868766785 0.32205039262771606 0.8226639032363892 -0.4496116638183594 -0.3479561507701874 -0.12200676649808884 0.4581531584262848 -0.8804601430892944,-20.374488830566406 3.2579100131988525 86.16520690917969,0.11412090598023497
1,607,1,1.0,0.5483543872833252 0.7924149036407471 0.26718178391456604 0.8261727094650269 -0.46391141414642334 -0.3197264075279236 -0.12940727174282074 0.3960616886615753 -0.9090593457221985,-19.754425048828125 2.9322545528411865 88.06117248535156,0.1133993610215839
1,608,1,1.0,0.5452792644500732 0.8010064363479614 0.24710190296173096 0.8269873261451721 -0.46587684750556946 -0.314723402261734 -0.13697637617588043 0.3759622871875763 -0.916455090045929,-19.829923629760742 2.9458677768707275 88.35202026367188,0.1133003159717191
1,609,1,1.0,0.5420323014259338 0.824730634689331 0.16130810976028442 0.8277212381362915 -0.4907914996147156 -0.2720315456390381 -0.14518412947654724 0.28096804022789 -0.9486719965934753,-19.285593032836914 1.9654953479766846 87.42676544189453,0.11355880498886109
1,611,1,1.0,0.5438896417617798 0.8315335512161255 0.1128537729382515 0.8274373412132263 -0.5090246200561523 -0.23715254664421082 -0.13975495100021362 0.22236424684524536 -0.9648951888084412,-19.72636604309082 1.8076876401901245 86.6288833618164,0.11352537400089205
1,612,1,1.0,0.5416752099990845 0.837643027305603 0.07030011713504791 0.8307648301124573 -0.5207216143608093 -0.19666925072669983 -0.12813182175159454 0.1649337261915207 -0.9779463410377502,-20.183475494384766 2.0480923652648926 87.51911163330078,0.11435452801524662
1,613,1,1.0,0.5414642691612244 0.8387800455093384 0.057135846465826035 0.8310456871986389 -0.5237115621566772 -0.18732130527496338 -0.12719866633415222 0.1489102989435196 -0.9806355834007263,-20.231365203857422 2.1689834594726562 88.23694610595703,0.11402099098777399
